Friday, 28 September 2018	11:52:31 AM
Time(s)	SPH-1	SN-1	SC-1	ST-1	SP-1	AVP-1	AR-1	AA-1	AB-1	AB-2	AVS-1	AVS-2	AVS-3
239.000	0.000	31.734	0.671	25.328	6.153	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
240.000	0.000	31.746	0.668	25.329	6.162	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
241.000	0.000	31.749	0.671	25.333	6.157	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
242.000	0.000	31.749	0.671	25.330	6.157	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
243.000	0.000	31.757	0.667	25.334	6.158	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
244.000	0.000	31.758	0.666	25.332	6.160	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
245.000	0.000	31.742	0.668	25.329	6.144	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
246.000	0.000	31.728	0.668	25.333	6.154	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
247.000	0.000	31.729	0.664	25.334	6.166	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
248.000	0.000	31.720	0.666	25.334	6.148	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
249.000	0.000	31.736	0.660	25.337	6.144	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
250.000	0.000	31.754	0.664	25.341	6.147	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
251.000	0.000	31.771	0.661	25.339	6.161	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
252.000	0.000	31.758	0.667	25.343	6.156	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
253.000	0.000	31.759	0.657	25.343	6.147	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
254.000	0.000	31.752	0.660	25.343	6.160	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
255.000	0.000	31.750	0.666	25.345	6.159	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
256.000	0.000	31.754	0.660	25.347	6.161	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
257.000	0.000	31.758	0.661	25.348	6.167	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
258.000	0.000	31.774	0.668	25.347	6.170	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
259.000	0.000	31.764	0.660	25.349	6.164	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
260.000	0.000	31.751	0.657	25.349	6.163	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
261.000	0.000	31.748	0.658	25.350	6.156	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
262.000	0.000	31.741	0.663	25.347	6.145	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
263.000	0.000	31.746	0.663	25.349	6.154	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
264.000	0.000	31.747	0.662	25.348	6.152	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
265.000	0.000	31.736	0.667	25.349	6.152	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
266.000	0.000	31.740	0.668	25.349	6.138	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
267.000	0.000	31.745	0.666	25.349	6.152	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
268.000	0.000	31.749	0.660	25.351	6.156	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
269.000	0.000	31.746	0.663	25.350	6.155	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
270.000	0.000	31.740	0.662	25.353	6.150	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
271.000	0.000	31.737	0.658	25.354	6.148	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
272.000	0.000	31.736	0.660	25.351	6.153	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
273.000	0.000	31.737	0.666	25.354	6.151	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
274.000	0.000	31.739	0.663	25.354	6.154	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
275.000	0.000	31.743	0.659	25.352	6.147	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
276.000	0.000	31.756	0.661	25.351	6.138	30.769	0.000	0.000	1.000	0.000	0.000	1.000	1.000
277.000	0.000	31.755	0.665	25.352	6.139	30.769	0.000	0.000	1.000	0.000	0.000	1.000	1.000
278.000	0.000	31.751	0.667	25.355	6.143	30.769	0.000	0.000	1.000	0.000	0.000	1.000	1.000
279.000	0.000	31.738	0.668	25.355	6.153	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
280.000	0.000	31.712	0.665	25.351	6.156	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
281.000	0.000	31.707	0.665	25.346	6.154	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
282.000	0.000	31.713	0.667	25.332	6.155	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
283.000	0.000	31.718	0.664	25.313	6.160	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
284.000	0.000	31.714	0.662	25.300	6.152	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
285.000	0.000	31.719	0.662	25.274	6.160	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
286.000	0.000	31.699	0.661	25.250	6.162	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
287.000	0.000	31.706	0.668	25.217	6.165	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
288.000	0.000	31.715	0.663	25.184	6.159	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
289.000	0.000	31.715	0.662	25.157	6.145	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
290.000	0.000	31.707	0.664	25.122	6.152	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
291.000	0.000	31.708	0.665	25.093	6.164	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
292.000	0.000	31.708	0.666	25.066	6.172	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
293.000	0.000	31.715	0.665	25.039	6.149	87.134	0.000	0.000	1.000	0.000	0.000	1.000	0.000
294.000	0.000	31.707	0.665	25.014	6.146	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
295.000	0.000	31.706	0.659	24.989	6.138	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
296.000	0.000	31.714	0.660	24.966	6.135	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
297.000	0.000	31.706	0.660	24.942	6.125	78.978	0.000	0.000	1.000	0.000	0.000	1.000	0.000
298.000	0.000	31.706	0.543	24.920	6.137	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
299.000	0.000	31.694	0.123	24.905	6.137	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
300.000	0.000	31.689	0.000	24.888	6.131	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
301.000	0.000	31.687	0.000	24.879	6.132	5.950	0.000	0.000	1.000	0.000	0.000	1.000	0.000
302.000	0.000	31.683	0.000	24.861	6.138	40.096	0.000	0.000	1.000	0.000	0.000	1.000	0.000
303.000	0.000	31.687	0.149	24.845	6.138	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
304.000	0.000	31.697	0.297	24.829	6.135	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
305.000	0.000	31.703	0.307	24.815	6.126	47.689	0.000	0.000	1.000	0.000	0.000	1.000	0.000
306.000	0.000	31.698	0.000	24.802	6.107	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
307.000	0.000	31.697	0.000	24.792	6.123	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
308.000	0.000	31.712	0.210	24.783	6.143	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
309.000	0.000	31.721	0.000	24.793	6.198	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
310.000	0.000	31.712	0.000	24.797	6.195	49.503	0.000	0.000	1.000	0.000	0.000	1.000	0.000
311.000	0.000	31.687	0.000	24.792	6.199	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
312.000	0.000	31.651	0.000	24.773	6.192	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
313.000	0.000	31.658	0.275	24.739	6.159	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
314.000	0.000	31.672	0.415	24.711	6.140	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
315.000	0.000	31.679	0.343	24.685	6.160	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
316.000	0.000	31.686	0.000	24.682	6.175	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
317.000	0.000	31.673	0.000	24.666	6.192	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
318.000	0.000	31.662	0.000	24.645	6.192	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
319.000	0.000	31.643	0.000	24.626	6.192	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
320.000	0.000	31.633	0.000	24.598	6.204	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
321.000	0.000	31.617	0.000	24.577	6.202	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
322.000	0.000	31.612	0.000	24.557	6.201	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
323.000	0.000	31.618	0.000	24.545	6.209	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
324.000	0.000	31.620	0.000	24.534	6.210	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
325.000	0.000	31.614	0.000	24.515	6.206	100.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
326.000	0.000	31.617	0.000	24.502	6.212	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
327.000	0.000	31.610	0.000	24.484	6.218	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
328.000	0.000	31.597	0.000	24.462	6.212	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
329.000	0.000	31.590	0.000	24.445	6.212	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
330.000	0.000	31.578	0.000	24.425	6.220	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
331.000	0.000	31.571	0.000	24.408	6.233	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
332.000	0.000	31.583	0.000	24.389	6.228	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000
333.000	0.000	31.580	0.000	24.369	6.207	21.538	0.000	0.000	1.000	0.000	0.000	1.000	0.000
334.000	0.000	31.592	0.000	24.351	6.210	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
335.000	0.000	31.597	0.000	24.336	6.201	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
336.000	0.000	31.600	0.000	24.319	6.198	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
337.000	0.000	31.616	0.190	24.282	6.167	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
338.000	0.000	31.640	0.495	24.251	6.160	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
339.000	0.000	31.654	0.605	24.227	6.153	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
340.000	0.000	31.624	0.646	24.227	5.610	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
341.000	0.000	31.635	0.659	24.196	5.953	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
342.000	0.000	31.639	0.663	24.172	6.091	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
343.000	0.000	31.645	0.661	24.144	6.116	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
344.000	0.000	31.646	0.663	24.118	6.137	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
345.000	0.000	31.649	0.666	24.094	6.141	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
346.000	0.000	31.653	0.663	24.068	6.140	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
347.000	0.000	31.661	0.662	24.040	6.143	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
348.000	0.000	31.659	0.664	24.022	6.145	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
349.000	0.000	31.664	0.660	24.001	6.128	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
350.000	0.000	31.663	0.661	23.980	6.130	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
351.000	0.000	31.662	0.663	23.963	6.146	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
352.000	0.000	31.665	0.664	23.946	6.146	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
353.000	0.000	31.670	0.668	23.930	6.143	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
354.000	0.000	31.667	0.663	23.914	6.137	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
355.000	0.000	31.661	0.658	23.902	6.135	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
356.000	0.000	31.663	0.664	23.892	6.140	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
357.000	0.000	31.663	0.665	23.881	6.126	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
358.000	0.000	31.667	0.665	23.872	6.131	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
359.000	0.000	31.666	0.667	23.863	6.134	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
360.000	0.000	31.674	0.669	23.858	6.139	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
361.000	0.000	31.673	0.665	23.854	6.144	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
362.000	0.000	31.677	0.666	23.845	6.143	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
363.000	0.000	31.684	0.669	23.846	6.146	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
364.000	0.000	31.687	0.665	23.840	6.142	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
365.000	0.000	31.690	0.661	23.839	6.149	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
366.000	0.000	31.690	0.659	23.834	6.136	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
367.000	0.000	31.692	0.662	23.829	6.138	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
368.000	0.000	31.693	0.665	23.825	6.140	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
369.000	0.000	31.695	0.662	23.820	6.137	30.769	0.000	0.000	1.000	0.000	0.000	0.000	0.000
370.000	0.000	31.707	0.657	23.820	6.140	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
371.000	0.000	31.711	0.664	23.817	6.129	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
372.000	0.000	31.704	0.663	23.825	6.143	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
373.000	0.000	31.702	0.661	23.824	6.140	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
374.000	0.000	31.704	0.659	23.831	6.138	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
375.000	0.000	31.706	0.657	23.835	6.125	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
376.000	0.000	31.707	0.668	23.846	6.138	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
377.000	0.000	31.710	0.667	23.855	6.136	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
378.000	0.000	31.711	0.668	23.863	6.133	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
379.000	0.000	31.712	0.665	23.872	6.143	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
380.000	0.000	31.711	0.654	23.884	6.149	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
381.000	0.000	31.712	0.657	23.899	6.140	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
382.000	0.000	31.715	0.660	23.913	6.129	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
383.000	0.000	31.703	0.656	23.928	6.140	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
384.000	0.000	31.699	0.662	23.940	6.131	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
385.000	0.000	31.696	0.662	23.955	6.139	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
386.000	0.000	31.697	0.657	23.970	6.140	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
387.000	0.000	31.689	0.662	23.986	6.144	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
388.000	0.000	31.693	0.663	24.010	6.134	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
389.000	0.000	31.702	0.652	24.040	6.140	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
390.000	0.000	31.702	0.646	24.084	6.146	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
391.000	0.000	31.701	0.648	24.136	6.143	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
392.000	0.000	31.704	0.650	24.196	6.140	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
393.000	0.000	31.706	0.649	24.259	6.144	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
394.000	0.000	31.693	0.647	24.322	6.140	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
395.000	0.000	31.696	0.647	24.386	6.145	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
396.000	0.000	31.699	0.648	24.447	6.161	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
397.000	0.000	31.696	0.644	24.505	6.142	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
398.000	0.000	31.704	0.647	24.558	6.137	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
399.000	0.000	31.710	0.648	24.609	6.137	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
400.000	0.000	31.706	0.652	24.662	6.138	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
401.000	0.000	31.724	0.651	24.707	6.129	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
402.000	0.000	31.730	0.650	24.749	6.134	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
403.000	0.000	31.731	0.643	24.794	6.135	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
404.000	0.000	31.723	0.641	24.832	6.149	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
405.000	0.000	31.736	0.647	24.872	6.158	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
406.000	0.000	31.733	0.642	24.913	6.150	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
407.000	0.000	31.732	0.649	24.951	6.171	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
408.000	0.000	31.722	0.643	24.985	6.162	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
409.000	0.000	31.719	0.643	25.019	6.162	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
410.000	0.000	31.725	0.649	25.051	6.163	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
411.000	0.000	31.728	0.648	25.082	6.161	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
412.000	0.000	31.731	0.651	25.113	6.153	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
413.000	0.000	31.736	0.646	25.137	6.142	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
414.000	0.000	31.731	0.649	25.163	6.151	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
415.000	0.000	31.730	0.649	25.187	6.152	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
416.000	0.000	31.734	0.652	25.207	6.157	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
417.000	0.000	31.728	0.648	25.227	6.166	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
418.000	0.000	31.727	0.648	25.251	6.153	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
419.000	0.000	31.726	0.651	25.269	6.153	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
420.000	0.000	31.739	0.647	25.287	6.160	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
421.000	0.000	31.760	0.651	25.302	6.157	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
422.000	0.000	31.774	0.651	25.319	6.149	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
423.000	0.000	31.774	0.645	25.335	6.166	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
424.000	0.000	31.765	0.642	25.346	6.160	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
425.000	0.000	31.755	0.654	25.358	6.162	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
426.000	0.000	31.755	0.645	25.370	6.157	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
427.000	0.000	31.746	0.645	25.375	6.153	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
428.000	0.000	31.736	0.644	25.386	6.145	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
429.000	0.000	31.740	0.647	25.394	6.153	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
430.000	0.000	31.739	0.647	25.396	6.155	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
431.000	0.000	31.754	0.647	25.403	6.153	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
432.000	0.000	31.762	0.647	25.409	6.144	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
433.000	0.000	31.764	0.640	25.415	6.135	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
434.000	0.000	31.761	0.641	25.418	6.140	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
435.000	0.000	31.754	0.641	25.421	6.140	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
436.000	0.000	31.756	0.646	25.425	6.147	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
437.000	0.000	31.752	0.645	25.429	6.137	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
438.000	0.000	31.754	0.642	25.432	6.130	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
439.000	0.000	31.751	0.640	25.439	6.138	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
440.000	0.000	31.753	0.639	25.446	6.125	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
441.000	0.000	31.751	0.642	25.448	6.142	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
442.000	0.000	31.754	0.642	25.451	6.139	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
443.000	0.000	31.759	0.641	25.456	6.131	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
444.000	0.000	31.770	0.643	25.460	6.127	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
445.000	0.000	31.773	0.642	25.466	6.122	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
446.000	0.000	31.764	0.642	25.469	6.132	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
447.000	0.000	31.760	0.643	25.474	6.140	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
448.000	0.000	31.769	0.641	25.478	6.131	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
449.000	0.000	31.773	0.646	25.484	6.137	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
450.000	0.000	31.772	0.644	25.488	6.146	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
451.000	0.000	31.765	0.648	25.492	6.144	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
452.000	0.000	31.755	0.643	25.495	6.146	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
453.000	0.000	31.764	0.646	25.500	6.152	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
454.000	0.000	31.770	0.643	25.506	6.144	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
455.000	0.000	31.750	0.642	25.516	6.121	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
456.000	0.000	31.762	0.640	25.517	6.135	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
457.000	0.000	31.760	0.645	25.521	6.138	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
458.000	0.000	31.769	0.648	25.524	6.144	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
459.000	0.000	31.763	0.646	25.530	6.137	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
460.000	0.000	31.765	0.639	25.532	6.141	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
461.000	0.000	31.777	0.640	25.535	6.138	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
462.000	0.000	31.777	0.642	25.540	6.139	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
463.000	0.000	31.786	0.644	25.546	6.150	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
464.000	0.000	92.270	0.194	0.000	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
465.000	0.000	216.290	0.000	0.000	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
466.000	0.000	259.830	0.000	0.000	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
467.000	0.000	275.012	0.000	0.000	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
468.000	0.000	280.306	0.000	0.000	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
469.000	0.000	282.154	0.000	0.015	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
470.000	0.000	282.799	0.000	0.901	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
471.000	0.000	283.018	0.000	1.199	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
472.000	0.000	283.089	0.000	1.294	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
473.000	0.000	283.112	0.000	1.324	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
474.000	0.000	283.120	0.000	1.334	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
475.000	0.000	283.123	0.000	1.337	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
476.000	0.000	283.123	0.000	1.338	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
477.000	0.000	283.123	0.000	1.337	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
478.000	0.000	283.123	0.000	1.336	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
479.000	0.000	283.123	0.000	1.338	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
480.000	0.000	283.124	0.000	1.338	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
481.000	0.000	283.124	0.000	1.338	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
482.000	0.000	283.124	0.000	1.338	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
483.000	0.000	283.124	0.000	1.340	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
484.000	0.000	283.125	0.000	1.340	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
485.000	0.000	283.125	0.000	1.339	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
486.000	0.000	283.124	0.000	1.339	0.000	30.769	0.000	0.000	1.000	0.000	0.000	1.000	0.000
